Gamma,Lambda,Accuracy
0.00152642,0.13894955,83.81294964028777
0.00152642,0.184207,83.09352517985612
0.00152642,0.24420531,82.01438848920863
0.00152642,0.32374575,81.65467625899281
0.00152642,0.42919343,81.29496402877699
0.00152642,0.5689866,80.57553956834532
0.00152642,0.75431201,79.49640287769785
0.00152642,1.0,78.41726618705036
0.00202359,1e-06,91.72661870503596
0.00202359,1.33e-06,92.08633093525181
0.00202359,1.76e-06,91.72661870503596
0.00202359,2.33e-06,91.72661870503596
0.00202359,3.09e-06,91.72661870503596
0.00202359,4.09e-06,92.08633093525181
0.00202359,5.43e-06,92.08633093525181
0.00202359,7.2e-06,91.72661870503596
0.00202359,9.54e-06,91.72661870503596
0.00202359,1.265e-05,91.72661870503596
0.00202359,1.677e-05,91.72661870503596
0.00202359,2.223e-05,91.72661870503596
0.00202359,2.947e-05,91.72661870503596
0.00202359,3.907e-05,91.72661870503596
0.00202359,5.179e-05,91.72661870503596
0.00202359,6.866e-05,91.72661870503596
0.00202359,9.103e-05,91.72661870503596
0.00202359,0.00012068,92.08633093525181
0.00202359,0.00015999,92.08633093525181
0.00202359,0.0002121,92.08633093525181
0.00202359,0.00028118,92.44604316546763
0.00202359,0.00037276,92.08633093525181
0.00202359,0.00049417,92.08633093525181
0.00202359,0.00065513,92.08633093525181
0.00202359,0.00086851,91.36690647482014
0.00202359,0.0011514,91.36690647482014
0.00202359,0.00152642,91.36690647482014
0.00202359,0.00202359,91.00719424460432
0.00202359,0.0026827,91.00719424460432
0.00202359,0.00355648,91.36690647482014
0.00202359,0.00471487,91.00719424460432
0.00202359,0.00625055,90.64748201438849
0.00202359,0.00828643,90.64748201438849
0.00202359,0.01098541,90.28776978417267
0.00202359,0.01456348,89.568345323741
0.00202359,0.01930698,89.568345323741
0.00202359,0.02559548,88.48920863309353
0.00202359,0.03393222,87.76978417266187
0.00202359,0.04498433,87.05035971223022
0.00202359,0.05963623,86.6906474820144
0.00202359,0.07906043,86.33093525179856
0.00202359,0.10481131,85.97122302158273
0.00202359,0.13894955,84.89208633093526
0.00202359,0.184207,84.89208633093526
0.00202359,0.24420531,83.81294964028777
0.00202359,0.32374575,82.01438848920863
0.00202359,0.42919343,81.65467625899281
0.00202359,0.5689866,81.29496402877699
0.00202359,0.75431201,79.85611510791367
0.00202359,1.0,79.13669064748201
0.0026827,1e-06,91.36690647482014
0.0026827,1.33e-06,91.36690647482014
0.0026827,1.76e-06,91.36690647482014
0.0026827,2.33e-06,91.36690647482014
0.0026827,3.09e-06,91.36690647482014
0.0026827,4.09e-06,91.36690647482014
0.0026827,5.43e-06,91.36690647482014
0.0026827,7.2e-06,91.36690647482014
0.0026827,9.54e-06,91.36690647482014
0.0026827,1.265e-05,91.36690647482014
0.0026827,1.677e-05,91.36690647482014
0.0026827,2.223e-05,91.36690647482014
0.0026827,2.947e-05,91.36690647482014
0.0026827,3.907e-05,91.36690647482014
0.0026827,5.179e-05,91.36690647482014
0.0026827,6.866e-05,91.36690647482014
0.0026827,9.103e-05,91.36690647482014
0.0026827,0.00012068,91.36690647482014
0.0026827,0.00015999,91.36690647482014
0.0026827,0.0002121,91.36690647482014
0.0026827,0.00028118,91.36690647482014
0.0026827,0.00037276,91.36690647482014
0.0026827,0.00049417,91.72661870503596
0.0026827,0.00065513,91.72661870503596
0.0026827,0.00086851,91.72661870503596
0.0026827,0.0011514,91.72661870503596
0.0026827,0.00152642,91.72661870503596
0.0026827,0.00202359,91.36690647482014
0.0026827,0.0026827,91.36690647482014
0.0026827,0.00355648,91.36690647482014
0.0026827,0.00471487,91.00719424460432
0.0026827,0.00625055,90.28776978417267
0.0026827,0.00828643,89.568345323741
0.0026827,0.01098541,89.92805755395683
0.0026827,0.01456348,89.568345323741
0.0026827,0.01930698,89.20863309352518
0.0026827,0.02559548,88.48920863309353
0.0026827,0.03393222,88.48920863309353
0.0026827,0.04498433,86.33093525179856
0.0026827,0.05963623,86.33093525179856
0.0026827,0.07906043,85.97122302158273
0.0026827,0.10481131,85.97122302158273
0.0026827,0.13894955,85.61151079136691
0.0026827,0.184207,84.53237410071942
0.0026827,0.24420531,84.17266187050359
0.0026827,0.32374575,83.81294964028777
0.0026827,0.42919343,82.73381294964028
0.0026827,0.5689866,81.65467625899281
0.0026827,0.75431201,80.2158273381295
0.0026827,1.0,79.49640287769785
0.00355648,1e-06,91.00719424460432
0.00355648,1.33e-06,91.00719424460432
0.00355648,1.76e-06,91.00719424460432
0.00355648,2.33e-06,91.00719424460432
0.00355648,3.09e-06,91.00719424460432
0.00355648,4.09e-06,91.00719424460432
0.00355648,5.43e-06,91.00719424460432
0.00355648,7.2e-06,91.00719424460432
0.00355648,9.54e-06,91.00719424460432
0.00355648,1.265e-05,91.00719424460432
0.00355648,1.677e-05,91.00719424460432
0.00355648,2.223e-05,91.00719424460432
0.00355648,2.947e-05,91.00719424460432
0.00355648,3.907e-05,91.00719424460432
0.00355648,5.179e-05,91.00719424460432
0.00355648,6.866e-05,91.00719424460432
0.00355648,9.103e-05,91.00719424460432
0.00355648,0.00012068,91.00719424460432
0.00355648,0.00015999,91.00719424460432
0.00355648,0.0002121,91.00719424460432
0.00355648,0.00028118,91.00719424460432
0.00355648,0.00037276,91.36690647482014
0.00355648,0.00049417,91.36690647482014
0.00355648,0.00065513,91.36690647482014
0.00355648,0.00086851,91.36690647482014
0.00355648,0.0011514,91.00719424460432
0.00355648,0.00152642,91.00719424460432
0.00355648,0.00202359,89.92805755395683
0.00355648,0.0026827,89.92805755395683
0.00355648,0.00355648,89.92805755395683
0.00355648,0.00471487,89.92805755395683
0.00355648,0.00625055,89.92805755395683
0.00355648,0.00828643,89.92805755395683
0.00355648,0.01098541,89.568345323741
0.00355648,0.01456348,89.568345323741
0.00355648,0.01930698,88.84892086330936
0.00355648,0.02559548,88.48920863309353
0.00355648,0.03393222,87.76978417266187
0.00355648,0.04498433,86.6906474820144
0.00355648,0.05963623,86.33093525179856
0.00355648,0.07906043,85.97122302158273
0.00355648,0.10481131,86.33093525179856
0.00355648,0.13894955,85.97122302158273
0.00355648,0.184207,85.25179856115108
0.00355648,0.24420531,85.25179856115108
0.00355648,0.32374575,84.17266187050359
0.00355648,0.42919343,82.73381294964028
0.00355648,0.5689866,81.65467625899281
0.00355648,0.75431201,80.57553956834532
0.00355648,1.0,79.85611510791367
0.00471487,1e-06,89.92805755395683
0.00471487,1.33e-06,89.92805755395683
0.00471487,1.76e-06,89.92805755395683
0.00471487,2.33e-06,89.92805755395683
0.00471487,3.09e-06,89.92805755395683
0.00471487,4.09e-06,89.92805755395683
0.00471487,5.43e-06,89.92805755395683
0.00471487,7.2e-06,89.92805755395683
0.00471487,9.54e-06,89.92805755395683
0.00471487,1.265e-05,89.92805755395683
0.00471487,1.677e-05,89.92805755395683
0.00471487,2.223e-05,89.92805755395683
0.00471487,2.947e-05,89.92805755395683
0.00471487,3.907e-05,89.92805755395683
0.00471487,5.179e-05,89.92805755395683
0.00471487,6.866e-05,89.92805755395683
0.00471487,9.103e-05,90.28776978417267
0.00471487,0.00012068,90.28776978417267
0.00471487,0.00015999,90.28776978417267
0.00471487,0.0002121,90.28776978417267
0.00471487,0.00028118,90.28776978417267
0.00471487,0.00037276,90.28776978417267
0.00471487,0.00049417,90.28776978417267
0.00471487,0.00065513,90.28776978417267
0.00471487,0.00086851,89.92805755395683
0.00471487,0.0011514,89.92805755395683
0.00471487,0.00152642,89.92805755395683
0.00471487,0.00202359,89.92805755395683
0.00471487,0.0026827,89.92805755395683
0.00471487,0.00355648,89.568345323741
0.00471487,0.00471487,89.568345323741
0.00471487,0.00625055,89.20863309352518
0.00471487,0.00828643,89.92805755395683
0.00471487,0.01098541,89.568345323741
0.00471487,0.01456348,89.568345323741
0.00471487,0.01930698,89.568345323741
0.00471487,0.02559548,88.84892086330936
0.00471487,0.03393222,88.48920863309353
0.00471487,0.04498433,87.76978417266187
0.00471487,0.05963623,87.41007194244604
0.00471487,0.07906043,87.05035971223022
0.00471487,0.10481131,85.97122302158273
0.00471487,0.13894955,85.25179856115108
0.00471487,0.184207,84.89208633093526
0.00471487,0.24420531,84.89208633093526
0.00471487,0.32374575,84.89208633093526
0.00471487,0.42919343,83.81294964028777
0.00471487,0.5689866,82.01438848920863
0.00471487,0.75431201,80.57553956834532
0.00471487,1.0,80.2158273381295
0.00625055,1e-06,90.28776978417267
0.00625055,1.33e-06,90.28776978417267
0.00625055,1.76e-06,90.28776978417267
0.00625055,2.33e-06,90.28776978417267
0.00625055,3.09e-06,90.28776978417267
0.00625055,4.09e-06,90.28776978417267
0.00625055,5.43e-06,90.28776978417267
0.00625055,7.2e-06,90.28776978417267
0.00625055,9.54e-06,90.28776978417267
0.00625055,1.265e-05,90.28776978417267
0.00625055,1.677e-05,90.28776978417267
0.00625055,2.223e-05,90.28776978417267
0.00625055,2.947e-05,90.28776978417267
0.00625055,3.907e-05,90.28776978417267
0.00625055,5.179e-05,90.28776978417267
0.00625055,6.866e-05,90.28776978417267
0.00625055,9.103e-05,90.28776978417267
0.00625055,0.00012068,90.28776978417267
0.00625055,0.00015999,90.28776978417267
0.00625055,0.0002121,90.28776978417267
0.00625055,0.00028118,89.92805755395683
0.00625055,0.00037276,90.28776978417267
0.00625055,0.00049417,90.28776978417267
0.00625055,0.00065513,90.28776978417267
0.00625055,0.00086851,90.28776978417267
0.00625055,0.0011514,90.64748201438849
0.00625055,0.00152642,90.64748201438849
0.00625055,0.00202359,90.28776978417267
0.00625055,0.0026827,90.28776978417267
0.00625055,0.00355648,90.28776978417267
0.00625055,0.00471487,89.92805755395683
0.00625055,0.00625055,89.20863309352518
0.00625055,0.00828643,88.84892086330936
0.00625055,0.01098541,88.84892086330936
0.00625055,0.01456348,88.84892086330936
0.00625055,0.01930698,88.48920863309353
0.00625055,0.02559548,88.48920863309353
0.00625055,0.03393222,88.48920863309353
0.00625055,0.04498433,87.76978417266187
0.00625055,0.05963623,87.05035971223022
0.00625055,0.07906043,87.05035971223022
0.00625055,0.10481131,86.6906474820144
0.00625055,0.13894955,86.6906474820144
0.00625055,0.184207,85.97122302158273
0.00625055,0.24420531,84.89208633093526
0.00625055,0.32374575,84.53237410071942
0.00625055,0.42919343,84.53237410071942
0.00625055,0.5689866,83.81294964028777
0.00625055,0.75431201,81.65467625899281
0.00625055,1.0,80.57553956834532
0.00828643,1e-06,89.568345323741
0.00828643,1.33e-06,89.568345323741
0.00828643,1.76e-06,89.568345323741
0.00828643,2.33e-06,89.568345323741
0.00828643,3.09e-06,89.568345323741
0.00828643,4.09e-06,89.568345323741
0.00828643,5.43e-06,89.568345323741
0.00828643,7.2e-06,89.568345323741
0.00828643,9.54e-06,89.568345323741
0.00828643,1.265e-05,89.568345323741
0.00828643,1.677e-05,89.568345323741
0.00828643,2.223e-05,89.568345323741
0.00828643,2.947e-05,89.568345323741
0.00828643,3.907e-05,89.568345323741
0.00828643,5.179e-05,89.568345323741
0.00828643,6.866e-05,89.568345323741
0.00828643,9.103e-05,89.568345323741
0.00828643,0.00012068,89.568345323741
0.00828643,0.00015999,89.568345323741
0.00828643,0.0002121,89.568345323741
0.00828643,0.00028118,89.568345323741
0.00828643,0.00037276,89.568345323741
0.00828643,0.00049417,89.568345323741
0.00828643,0.00065513,89.568345323741
0.00828643,0.00086851,89.568345323741
0.00828643,0.0011514,89.568345323741
0.00828643,0.00152642,89.568345323741
0.00828643,0.00202359,89.568345323741
0.00828643,0.0026827,89.568345323741
0.00828643,0.00355648,89.20863309352518
0.00828643,0.00471487,89.20863309352518
0.00828643,0.00625055,88.48920863309353
0.00828643,0.00828643,88.12949640287769
0.00828643,0.01098541,88.12949640287769
0.00828643,0.01456348,88.12949640287769
0.00828643,0.01930698,87.76978417266187
0.00828643,0.02559548,87.76978417266187
0.00828643,0.03393222,87.76978417266187
0.00828643,0.04498433,87.76978417266187
0.00828643,0.05963623,87.41007194244604
0.00828643,0.07906043,87.05035971223022
0.00828643,0.10481131,86.6906474820144
0.00828643,0.13894955,86.6906474820144
0.00828643,0.184207,86.33093525179856
0.00828643,0.24420531,85.97122302158273
0.00828643,0.32374575,85.25179856115108
0.00828643,0.42919343,84.89208633093526
0.00828643,0.5689866,83.81294964028777
0.00828643,0.75431201,82.01438848920863
0.00828643,1.0,81.29496402877699
0.01098541,1e-06,87.76978417266187
0.01098541,1.33e-06,87.76978417266187
0.01098541,1.76e-06,87.76978417266187
0.01098541,2.33e-06,87.76978417266187
0.01098541,3.09e-06,87.76978417266187
0.01098541,4.09e-06,87.76978417266187
0.01098541,5.43e-06,87.76978417266187
0.01098541,7.2e-06,87.76978417266187
0.01098541,9.54e-06,87.76978417266187
0.01098541,1.265e-05,87.76978417266187
0.01098541,1.677e-05,87.76978417266187
0.01098541,2.223e-05,87.76978417266187
0.01098541,2.947e-05,87.76978417266187
0.01098541,3.907e-05,87.76978417266187
0.01098541,5.179e-05,87.76978417266187
0.01098541,6.866e-05,87.76978417266187
0.01098541,9.103e-05,87.76978417266187
0.01098541,0.00012068,87.76978417266187
0.01098541,0.00015999,87.76978417266187
0.01098541,0.0002121,87.76978417266187
0.01098541,0.00028118,87.76978417266187
0.01098541,0.00037276,87.76978417266187
0.01098541,0.00049417,87.76978417266187
0.01098541,0.00065513,87.76978417266187
0.01098541,0.00086851,87.76978417266187
0.01098541,0.0011514,87.76978417266187
0.01098541,0.00152642,87.76978417266187
0.01098541,0.00202359,87.76978417266187
0.01098541,0.0026827,87.76978417266187
0.01098541,0.00355648,87.41007194244604
0.01098541,0.00471487,87.41007194244604
0.01098541,0.00625055,87.41007194244604
0.01098541,0.00828643,87.41007194244604
0.01098541,0.01098541,87.76978417266187
0.01098541,0.01456348,87.41007194244604
0.01098541,0.01930698,87.41007194244604
0.01098541,0.02559548,87.41007194244604
0.01098541,0.03393222,87.41007194244604
0.01098541,0.04498433,87.41007194244604
0.01098541,0.05963623,87.05035971223022
0.01098541,0.07906043,86.33093525179856
0.01098541,0.10481131,86.6906474820144
0.01098541,0.13894955,85.97122302158273
0.01098541,0.184207,85.61151079136691
0.01098541,0.24420531,85.25179856115108
0.01098541,0.32374575,84.89208633093526
0.01098541,0.42919343,83.81294964028777
0.01098541,0.5689866,83.45323741007195
0.01098541,0.75431201,82.73381294964028
0.01098541,1.0,81.65467625899281
0.01456348,1e-06,87.05035971223022
0.01456348,1.33e-06,87.05035971223022
0.01456348,1.76e-06,87.05035971223022
0.01456348,2.33e-06,87.05035971223022
0.01456348,3.09e-06,87.05035971223022
0.01456348,4.09e-06,87.05035971223022
0.01456348,5.43e-06,87.05035971223022
0.01456348,7.2e-06,87.05035971223022
0.01456348,9.54e-06,87.05035971223022
0.01456348,1.265e-05,87.05035971223022
0.01456348,1.677e-05,87.05035971223022
0.01456348,2.223e-05,87.05035971223022
0.01456348,2.947e-05,87.05035971223022
0.01456348,3.907e-05,87.05035971223022
0.01456348,5.179e-05,87.05035971223022
0.01456348,6.866e-05,87.05035971223022
0.01456348,9.103e-05,87.05035971223022
0.01456348,0.00012068,87.05035971223022
0.01456348,0.00015999,87.05035971223022
0.01456348,0.0002121,87.05035971223022
0.01456348,0.00028118,87.05035971223022
0.01456348,0.00037276,87.05035971223022
0.01456348,0.00049417,87.05035971223022
0.01456348,0.00065513,87.05035971223022
0.01456348,0.00086851,87.05035971223022
0.01456348,0.0011514,87.41007194244604
0.01456348,0.00152642,87.41007194244604
0.01456348,0.00202359,87.41007194244604
0.01456348,0.0026827,87.41007194244604
0.01456348,0.00355648,87.41007194244604
0.01456348,0.00471487,87.41007194244604
0.01456348,0.00625055,87.41007194244604
0.01456348,0.00828643,87.41007194244604
0.01456348,0.01098541,87.41007194244604
0.01456348,0.01456348,87.41007194244604
0.01456348,0.01930698,87.41007194244604
0.01456348,0.02559548,87.05035971223022
0.01456348,0.03393222,87.05035971223022
0.01456348,0.04498433,87.05035971223022
0.01456348,0.05963623,86.6906474820144
0.01456348,0.07906043,85.97122302158273
0.01456348,0.10481131,85.97122302158273
0.01456348,0.13894955,85.25179856115108
0.01456348,0.184207,85.61151079136691
0.01456348,0.24420531,85.25179856115108
0.01456348,0.32374575,84.89208633093526
0.01456348,0.42919343,84.17266187050359
0.01456348,0.5689866,83.45323741007195
0.01456348,0.75431201,82.37410071942446
0.01456348,1.0,82.37410071942446
0.01930698,1e-06,87.41007194244604
0.01930698,1.33e-06,87.41007194244604
0.01930698,1.76e-06,87.41007194244604
0.01930698,2.33e-06,87.41007194244604
0.01930698,3.09e-06,87.41007194244604
0.01930698,4.09e-06,87.41007194244604
0.01930698,5.43e-06,87.41007194244604
0.01930698,7.2e-06,87.41007194244604
0.01930698,9.54e-06,87.41007194244604
0.01930698,1.265e-05,87.41007194244604
0.01930698,1.677e-05,87.41007194244604
0.01930698,2.223e-05,87.41007194244604
0.01930698,2.947e-05,87.41007194244604
0.01930698,3.907e-05,87.41007194244604
0.01930698,5.179e-05,87.41007194244604
0.01930698,6.866e-05,87.41007194244604
0.01930698,9.103e-05,87.41007194244604
0.01930698,0.00012068,87.41007194244604
0.01930698,0.00015999,87.41007194244604
0.01930698,0.0002121,87.41007194244604
0.01930698,0.00028118,87.41007194244604
0.01930698,0.00037276,87.41007194244604
0.01930698,0.00049417,87.41007194244604
0.01930698,0.00065513,87.41007194244604
0.01930698,0.00086851,87.05035971223022
0.01930698,0.0011514,87.05035971223022
0.01930698,0.00152642,87.05035971223022
0.01930698,0.00202359,87.05035971223022
0.01930698,0.0026827,87.05035971223022
0.01930698,0.00355648,87.05035971223022
0.01930698,0.00471487,87.05035971223022
0.01930698,0.00625055,87.05035971223022
0.01930698,0.00828643,87.05035971223022
0.01930698,0.01098541,87.05035971223022
0.01930698,0.01456348,87.05035971223022
0.01930698,0.01930698,87.05035971223022
0.01930698,0.02559548,87.05035971223022
0.01930698,0.03393222,86.6906474820144
0.01930698,0.04498433,85.97122302158273
0.01930698,0.05963623,85.97122302158273
0.01930698,0.07906043,85.25179856115108
0.01930698,0.10481131,85.25179856115108
0.01930698,0.13894955,85.25179856115108
0.01930698,0.184207,85.61151079136691
0.01930698,0.24420531,85.25179856115108
0.01930698,0.32374575,84.53237410071942
0.01930698,0.42919343,84.17266187050359
0.01930698,0.5689866,83.45323741007195
0.01930698,0.75431201,82.37410071942446
0.01930698,1.0,82.01438848920863
0.02559548,1e-06,86.33093525179856
0.02559548,1.33e-06,86.33093525179856
0.02559548,1.76e-06,86.33093525179856
0.02559548,2.33e-06,86.33093525179856
0.02559548,3.09e-06,86.33093525179856
0.02559548,4.09e-06,86.33093525179856
0.02559548,5.43e-06,86.33093525179856
0.02559548,7.2e-06,86.33093525179856
0.02559548,9.54e-06,86.33093525179856
0.02559548,1.265e-05,86.33093525179856
0.02559548,1.677e-05,86.33093525179856
0.02559548,2.223e-05,86.33093525179856
0.02559548,2.947e-05,86.33093525179856
0.02559548,3.907e-05,86.33093525179856
0.02559548,5.179e-05,86.33093525179856
0.02559548,6.866e-05,86.33093525179856
0.02559548,9.103e-05,86.33093525179856
0.02559548,0.00012068,86.33093525179856
0.02559548,0.00015999,86.33093525179856
0.02559548,0.0002121,86.33093525179856
0.02559548,0.00028118,86.33093525179856
0.02559548,0.00037276,86.33093525179856
0.02559548,0.00049417,86.33093525179856
0.02559548,0.00065513,86.33093525179856
0.02559548,0.00086851,86.33093525179856
0.02559548,0.0011514,86.33093525179856
0.02559548,0.00152642,86.33093525179856
0.02559548,0.00202359,86.33093525179856
0.02559548,0.0026827,86.33093525179856
0.02559548,0.00355648,86.33093525179856
0.02559548,0.00471487,86.33093525179856
0.02559548,0.00625055,86.33093525179856
0.02559548,0.00828643,86.6906474820144
0.02559548,0.01098541,86.6906474820144
0.02559548,0.01456348,86.33093525179856
0.02559548,0.01930698,86.33093525179856
0.02559548,0.02559548,86.33093525179856
0.02559548,0.03393222,86.33093525179856
0.02559548,0.04498433,86.33093525179856
0.02559548,0.05963623,85.97122302158273
0.02559548,0.07906043,85.25179856115108
0.02559548,0.10481131,85.61151079136691
0.02559548,0.13894955,85.61151079136691
0.02559548,0.184207,84.89208633093526
0.02559548,0.24420531,84.89208633093526
0.02559548,0.32374575,83.81294964028777
0.02559548,0.42919343,83.45323741007195
0.02559548,0.5689866,81.65467625899281
0.02559548,0.75431201,81.29496402877699
0.02559548,1.0,80.93525179856115
0.03393222,1e-06,84.89208633093526
0.03393222,1.33e-06,84.89208633093526
0.03393222,1.76e-06,84.89208633093526
0.03393222,2.33e-06,84.89208633093526
0.03393222,3.09e-06,84.89208633093526
0.03393222,4.09e-06,84.89208633093526
0.03393222,5.43e-06,84.89208633093526
0.03393222,7.2e-06,84.89208633093526
0.03393222,9.54e-06,84.89208633093526
0.03393222,1.265e-05,84.89208633093526
0.03393222,1.677e-05,84.89208633093526
0.03393222,2.223e-05,84.89208633093526
0.03393222,2.947e-05,84.89208633093526
0.03393222,3.907e-05,84.89208633093526
0.03393222,5.179e-05,84.89208633093526
0.03393222,6.866e-05,84.89208633093526
0.03393222,9.103e-05,84.89208633093526
0.03393222,0.00012068,84.89208633093526
0.03393222,0.00015999,84.89208633093526
0.03393222,0.0002121,84.89208633093526
0.03393222,0.00028118,84.89208633093526
0.03393222,0.00037276,84.89208633093526
0.03393222,0.00049417,84.89208633093526
0.03393222,0.00065513,84.89208633093526
0.03393222,0.00086851,84.89208633093526
0.03393222,0.0011514,84.89208633093526
0.03393222,0.00152642,84.89208633093526
0.03393222,0.00202359,84.89208633093526
0.03393222,0.0026827,84.89208633093526
0.03393222,0.00355648,84.89208633093526
0.03393222,0.00471487,84.89208633093526
0.03393222,0.00625055,84.89208633093526
0.03393222,0.00828643,84.89208633093526
0.03393222,0.01098541,84.89208633093526
0.03393222,0.01456348,84.89208633093526
0.03393222,0.01930698,84.89208633093526
0.03393222,0.02559548,85.25179856115108
0.03393222,0.03393222,85.25179856115108
0.03393222,0.04498433,85.25179856115108
0.03393222,0.05963623,84.89208633093526
0.03393222,0.07906043,83.81294964028777
0.03393222,0.10481131,83.81294964028777
0.03393222,0.13894955,83.81294964028777
0.03393222,0.184207,83.81294964028777
0.03393222,0.24420531,82.73381294964028
0.03393222,0.32374575,82.37410071942446
0.03393222,0.42919343,81.65467625899281
0.03393222,0.5689866,80.93525179856115
0.03393222,0.75431201,79.13669064748201
0.03393222,1.0,79.13669064748201
0.04498433,1e-06,83.09352517985612
0.04498433,1.33e-06,83.09352517985612
0.04498433,1.76e-06,83.09352517985612
0.04498433,2.33e-06,83.09352517985612
0.04498433,3.09e-06,83.09352517985612
0.04498433,4.09e-06,83.09352517985612
0.04498433,5.43e-06,83.09352517985612
0.04498433,7.2e-06,83.09352517985612
0.04498433,9.54e-06,83.09352517985612
0.04498433,1.265e-05,83.09352517985612
0.04498433,1.677e-05,83.09352517985612
0.04498433,2.223e-05,83.09352517985612
0.04498433,2.947e-05,83.09352517985612
0.04498433,3.907e-05,83.09352517985612
0.04498433,5.179e-05,83.09352517985612
0.04498433,6.866e-05,83.09352517985612
0.04498433,9.103e-05,83.09352517985612
0.04498433,0.00012068,83.09352517985612
0.04498433,0.00015999,83.09352517985612
0.04498433,0.0002121,83.09352517985612
0.04498433,0.00028118,83.09352517985612
0.04498433,0.00037276,83.09352517985612
0.04498433,0.00049417,83.09352517985612
0.04498433,0.00065513,83.09352517985612
0.04498433,0.00086851,83.09352517985612
0.04498433,0.0011514,83.09352517985612
0.04498433,0.00152642,83.09352517985612
0.04498433,0.00202359,83.09352517985612
0.04498433,0.0026827,83.09352517985612
0.04498433,0.00355648,83.09352517985612
0.04498433,0.00471487,83.09352517985612
0.04498433,0.00625055,83.09352517985612
0.04498433,0.00828643,83.09352517985612
0.04498433,0.01098541,83.09352517985612
0.04498433,0.01456348,83.09352517985612
0.04498433,0.01930698,82.73381294964028
0.04498433,0.02559548,82.73381294964028
0.04498433,0.03393222,82.01438848920863
0.04498433,0.04498433,81.65467625899281
0.04498433,0.05963623,81.65467625899281
0.04498433,0.07906043,81.29496402877699
0.04498433,0.10481131,81.29496402877699
0.04498433,0.13894955,81.29496402877699
0.04498433,0.184207,80.57553956834532
0.04498433,0.24420531,79.85611510791367
0.04498433,0.32374575,79.85611510791367
0.04498433,0.42919343,79.49640287769785
0.04498433,0.5689866,79.13669064748201
0.04498433,0.75431201,79.13669064748201
0.04498433,1.0,78.77697841726618
0.05963623,1e-06,79.13669064748201
0.05963623,1.33e-06,79.13669064748201
0.05963623,1.76e-06,79.13669064748201
0.05963623,2.33e-06,79.13669064748201
0.05963623,3.09e-06,79.13669064748201
0.05963623,4.09e-06,79.13669064748201
0.05963623,5.43e-06,79.13669064748201
0.05963623,7.2e-06,79.13669064748201
0.05963623,9.54e-06,79.13669064748201
0.05963623,1.265e-05,79.13669064748201
0.05963623,1.677e-05,79.13669064748201
0.05963623,2.223e-05,79.13669064748201
0.05963623,2.947e-05,79.13669064748201
0.05963623,3.907e-05,79.13669064748201
0.05963623,5.179e-05,79.13669064748201
0.05963623,6.866e-05,79.13669064748201
0.05963623,9.103e-05,79.13669064748201
0.05963623,0.00012068,79.13669064748201
0.05963623,0.00015999,79.13669064748201
0.05963623,0.0002121,79.13669064748201
0.05963623,0.00028118,79.13669064748201
0.05963623,0.00037276,79.13669064748201
0.05963623,0.00049417,79.13669064748201
0.05963623,0.00065513,79.13669064748201
0.05963623,0.00086851,79.13669064748201
0.05963623,0.0011514,79.13669064748201
0.05963623,0.00152642,79.13669064748201
0.05963623,0.00202359,79.13669064748201
0.05963623,0.0026827,79.13669064748201
0.05963623,0.00355648,79.13669064748201
0.05963623,0.00471487,79.13669064748201
0.05963623,0.00625055,79.13669064748201
0.05963623,0.00828643,79.13669064748201
0.05963623,0.01098541,79.13669064748201
0.05963623,0.01456348,79.13669064748201
0.05963623,0.01930698,78.77697841726618
0.05963623,0.02559548,78.77697841726618
0.05963623,0.03393222,78.77697841726618
0.05963623,0.04498433,79.49640287769785
0.05963623,0.05963623,79.49640287769785
0.05963623,0.07906043,79.13669064748201
0.05963623,0.10481131,78.77697841726618
0.05963623,0.13894955,79.13669064748201
0.05963623,0.184207,78.41726618705036
0.05963623,0.24420531,78.41726618705036
0.05963623,0.32374575,78.05755395683454
0.05963623,0.42919343,78.05755395683454
0.05963623,0.5689866,77.6978417266187
0.05963623,0.75431201,77.6978417266187
0.05963623,1.0,77.6978417266187
0.07906043,1e-06,77.6978417266187
0.07906043,1.33e-06,77.6978417266187
0.07906043,1.76e-06,77.6978417266187
0.07906043,2.33e-06,77.6978417266187
0.07906043,3.09e-06,77.6978417266187
0.07906043,4.09e-06,77.6978417266187
0.07906043,5.43e-06,77.6978417266187
0.07906043,7.2e-06,77.6978417266187
0.07906043,9.54e-06,77.6978417266187
0.07906043,1.265e-05,77.6978417266187
0.07906043,1.677e-05,77.6978417266187
0.07906043,2.223e-05,77.6978417266187
0.07906043,2.947e-05,77.6978417266187
0.07906043,3.907e-05,77.6978417266187
0.07906043,5.179e-05,77.6978417266187
0.07906043,6.866e-05,77.6978417266187
0.07906043,9.103e-05,77.6978417266187
0.07906043,0.00012068,77.6978417266187
0.07906043,0.00015999,77.6978417266187
0.07906043,0.0002121,77.6978417266187
0.07906043,0.00028118,77.6978417266187
0.07906043,0.00037276,77.6978417266187
0.07906043,0.00049417,77.6978417266187
0.07906043,0.00065513,77.6978417266187
0.07906043,0.00086851,77.6978417266187
0.07906043,0.0011514,77.6978417266187
0.07906043,0.00152642,77.6978417266187
0.07906043,0.00202359,77.6978417266187
0.07906043,0.0026827,77.6978417266187
0.07906043,0.00355648,77.6978417266187
0.07906043,0.00471487,77.6978417266187
0.07906043,0.00625055,77.6978417266187
0.07906043,0.00828643,77.33812949640287
0.07906043,0.01098541,77.33812949640287
