Gamma,Lambda,Accuracy
0.00471487,0.13894955,96.19565217391305
0.00471487,0.184207,96.19565217391305
0.00471487,0.24420531,96.19565217391305
0.00471487,0.32374575,96.19565217391305
0.00471487,0.42919343,96.19565217391305
0.00471487,0.5689866,96.19565217391305
0.00471487,0.75431201,96.19565217391305
0.00471487,1.0,96.19565217391305
0.00625055,1e-06,94.92753623188406
0.00625055,1.33e-06,94.92753623188406
0.00625055,1.76e-06,94.92753623188406
0.00625055,2.33e-06,94.92753623188406
0.00625055,3.09e-06,94.92753623188406
0.00625055,4.09e-06,94.92753623188406
0.00625055,5.43e-06,94.92753623188406
0.00625055,7.2e-06,94.92753623188406
0.00625055,9.54e-06,94.92753623188406
0.00625055,1.265e-05,94.92753623188406
0.00625055,1.677e-05,94.92753623188406
0.00625055,2.223e-05,94.92753623188406
0.00625055,2.947e-05,94.92753623188406
0.00625055,3.907e-05,94.92753623188406
0.00625055,5.179e-05,94.92753623188406
0.00625055,6.866e-05,94.92753623188406
0.00625055,9.103e-05,94.92753623188406
0.00625055,0.00012068,94.92753623188406
0.00625055,0.00015999,94.92753623188406
0.00625055,0.0002121,94.92753623188406
0.00625055,0.00028118,94.92753623188406
0.00625055,0.00037276,94.92753623188406
0.00625055,0.00049417,94.92753623188406
0.00625055,0.00065513,94.92753623188406
0.00625055,0.00086851,94.92753623188406
0.00625055,0.0011514,94.92753623188406
0.00625055,0.00152642,94.92753623188406
0.00625055,0.00202359,94.92753623188406
0.00625055,0.0026827,94.92753623188406
0.00625055,0.00355648,94.92753623188406
0.00625055,0.00471487,94.92753623188406
0.00625055,0.00625055,94.92753623188406
0.00625055,0.00828643,94.92753623188406
0.00625055,0.01098541,94.92753623188406
0.00625055,0.01456348,94.92753623188406
0.00625055,0.01930698,94.92753623188406
0.00625055,0.02559548,94.92753623188406
0.00625055,0.03393222,94.92753623188406
0.00625055,0.04498433,94.92753623188406
0.00625055,0.05963623,94.92753623188406
0.00625055,0.07906043,94.92753623188406
0.00625055,0.10481131,94.56521739130434
0.00625055,0.13894955,94.56521739130434
0.00625055,0.184207,94.56521739130434
0.00625055,0.24420531,94.38405797101449
0.00625055,0.32374575,94.38405797101449
0.00625055,0.42919343,94.38405797101449
0.00625055,0.5689866,94.38405797101449
0.00625055,0.75431201,94.38405797101449
0.00625055,1.0,94.38405797101449
0.00828643,1e-06,92.57246376811594
0.00828643,1.33e-06,92.57246376811594
0.00828643,1.76e-06,92.57246376811594
0.00828643,2.33e-06,92.57246376811594
0.00828643,3.09e-06,92.57246376811594
0.00828643,4.09e-06,92.57246376811594
0.00828643,5.43e-06,92.57246376811594
0.00828643,7.2e-06,92.57246376811594
0.00828643,9.54e-06,92.57246376811594
0.00828643,1.265e-05,92.57246376811594
0.00828643,1.677e-05,92.57246376811594
0.00828643,2.223e-05,92.57246376811594
0.00828643,2.947e-05,92.57246376811594
0.00828643,3.907e-05,92.57246376811594
0.00828643,5.179e-05,92.57246376811594
0.00828643,6.866e-05,92.57246376811594
0.00828643,9.103e-05,92.57246376811594
0.00828643,0.00012068,92.57246376811594
0.00828643,0.00015999,92.57246376811594
0.00828643,0.0002121,92.57246376811594
0.00828643,0.00028118,92.57246376811594
0.00828643,0.00037276,92.57246376811594
0.00828643,0.00049417,92.57246376811594
0.00828643,0.00065513,92.57246376811594
0.00828643,0.00086851,92.57246376811594
0.00828643,0.0011514,92.57246376811594
0.00828643,0.00152642,92.57246376811594
0.00828643,0.00202359,92.57246376811594
0.00828643,0.0026827,92.57246376811594
0.00828643,0.00355648,92.57246376811594
0.00828643,0.00471487,92.57246376811594
0.00828643,0.00625055,92.57246376811594
0.00828643,0.00828643,92.57246376811594
0.00828643,0.01098541,92.57246376811594
0.00828643,0.01456348,92.57246376811594
0.00828643,0.01930698,92.57246376811594
0.00828643,0.02559548,92.57246376811594
0.00828643,0.03393222,92.57246376811594
0.00828643,0.04498433,92.57246376811594
0.00828643,0.05963623,92.57246376811594
0.00828643,0.07906043,92.57246376811594
0.00828643,0.10481131,92.57246376811594
0.00828643,0.13894955,92.57246376811594
0.00828643,0.184207,92.57246376811594
0.00828643,0.24420531,92.57246376811594
0.00828643,0.32374575,92.57246376811594
0.00828643,0.42919343,92.57246376811594
0.00828643,0.5689866,92.57246376811594
0.00828643,0.75431201,92.57246376811594
0.00828643,1.0,92.57246376811594
0.01098541,1e-06,90.57971014492753
0.01098541,1.33e-06,90.57971014492753
0.01098541,1.76e-06,90.57971014492753
0.01098541,2.33e-06,90.57971014492753
0.01098541,3.09e-06,90.57971014492753
0.01098541,4.09e-06,90.57971014492753
0.01098541,5.43e-06,90.57971014492753
0.01098541,7.2e-06,90.57971014492753
0.01098541,9.54e-06,90.57971014492753
0.01098541,1.265e-05,90.57971014492753
0.01098541,1.677e-05,90.57971014492753
0.01098541,2.223e-05,90.57971014492753
0.01098541,2.947e-05,90.57971014492753
0.01098541,3.907e-05,90.57971014492753
0.01098541,5.179e-05,90.57971014492753
0.01098541,6.866e-05,90.57971014492753
0.01098541,9.103e-05,90.57971014492753
0.01098541,0.00012068,90.57971014492753
0.01098541,0.00015999,90.57971014492753
0.01098541,0.0002121,90.57971014492753
0.01098541,0.00028118,90.57971014492753
0.01098541,0.00037276,90.57971014492753
0.01098541,0.00049417,90.57971014492753
0.01098541,0.00065513,90.57971014492753
0.01098541,0.00086851,90.57971014492753
0.01098541,0.0011514,90.57971014492753
0.01098541,0.00152642,90.57971014492753
0.01098541,0.00202359,90.57971014492753
0.01098541,0.0026827,90.57971014492753
0.01098541,0.00355648,90.57971014492753
0.01098541,0.00471487,90.57971014492753
0.01098541,0.00625055,90.57971014492753
0.01098541,0.00828643,90.57971014492753
0.01098541,0.01098541,90.57971014492753
0.01098541,0.01456348,90.57971014492753
0.01098541,0.01930698,90.57971014492753
0.01098541,0.02559548,90.57971014492753
0.01098541,0.03393222,90.57971014492753
0.01098541,0.04498433,90.57971014492753
0.01098541,0.05963623,90.57971014492753
0.01098541,0.07906043,90.57971014492753
0.01098541,0.10481131,90.57971014492753
0.01098541,0.13894955,90.57971014492753
0.01098541,0.184207,90.57971014492753
0.01098541,0.24420531,90.57971014492753
0.01098541,0.32374575,90.57971014492753
0.01098541,0.42919343,90.57971014492753
0.01098541,0.5689866,90.57971014492753
0.01098541,0.75431201,90.57971014492753
0.01098541,1.0,90.57971014492753
0.01456348,1e-06,88.58695652173914
0.01456348,1.33e-06,88.58695652173914
0.01456348,1.76e-06,88.58695652173914
0.01456348,2.33e-06,88.58695652173914
0.01456348,3.09e-06,88.58695652173914
0.01456348,4.09e-06,88.58695652173914
0.01456348,5.43e-06,88.58695652173914
0.01456348,7.2e-06,88.58695652173914
0.01456348,9.54e-06,88.58695652173914
0.01456348,1.265e-05,88.58695652173914
0.01456348,1.677e-05,88.58695652173914
0.01456348,2.223e-05,88.58695652173914
0.01456348,2.947e-05,88.58695652173914
0.01456348,3.907e-05,88.58695652173914
0.01456348,5.179e-05,88.58695652173914
0.01456348,6.866e-05,88.58695652173914
0.01456348,9.103e-05,88.58695652173914
0.01456348,0.00012068,88.58695652173914
0.01456348,0.00015999,88.58695652173914
0.01456348,0.0002121,88.58695652173914
0.01456348,0.00028118,88.58695652173914
0.01456348,0.00037276,88.58695652173914
0.01456348,0.00049417,88.58695652173914
0.01456348,0.00065513,88.58695652173914
0.01456348,0.00086851,88.58695652173914
0.01456348,0.0011514,88.58695652173914
0.01456348,0.00152642,88.58695652173914
0.01456348,0.00202359,88.58695652173914
0.01456348,0.0026827,88.58695652173914
0.01456348,0.00355648,88.58695652173914
0.01456348,0.00471487,88.58695652173914
0.01456348,0.00625055,88.58695652173914
0.01456348,0.00828643,88.58695652173914
0.01456348,0.01098541,88.58695652173914
0.01456348,0.01456348,88.58695652173914
0.01456348,0.01930698,88.58695652173914
0.01456348,0.02559548,88.58695652173914
0.01456348,0.03393222,88.58695652173914
0.01456348,0.04498433,88.58695652173914
0.01456348,0.05963623,88.58695652173914
0.01456348,0.07906043,88.58695652173914
0.01456348,0.10481131,88.58695652173914
0.01456348,0.13894955,88.58695652173914
0.01456348,0.184207,88.58695652173914
0.01456348,0.24420531,88.58695652173914
0.01456348,0.32374575,88.58695652173914
0.01456348,0.42919343,88.58695652173914
0.01456348,0.5689866,88.58695652173914
0.01456348,0.75431201,88.58695652173914
0.01456348,1.0,88.58695652173914
0.01930698,1e-06,87.13768115942028
0.01930698,1.33e-06,87.13768115942028
0.01930698,1.76e-06,87.13768115942028
0.01930698,2.33e-06,87.13768115942028
0.01930698,3.09e-06,87.13768115942028
0.01930698,4.09e-06,87.13768115942028
0.01930698,5.43e-06,87.13768115942028
0.01930698,7.2e-06,87.13768115942028
0.01930698,9.54e-06,87.13768115942028
0.01930698,1.265e-05,87.13768115942028
0.01930698,1.677e-05,87.13768115942028
0.01930698,2.223e-05,87.13768115942028
0.01930698,2.947e-05,87.13768115942028
0.01930698,3.907e-05,87.13768115942028
0.01930698,5.179e-05,87.13768115942028
0.01930698,6.866e-05,87.13768115942028
0.01930698,9.103e-05,87.13768115942028
0.01930698,0.00012068,87.13768115942028
0.01930698,0.00015999,87.13768115942028
0.01930698,0.0002121,87.13768115942028
0.01930698,0.00028118,87.13768115942028
0.01930698,0.00037276,87.13768115942028
0.01930698,0.00049417,87.13768115942028
0.01930698,0.00065513,87.13768115942028
0.01930698,0.00086851,87.13768115942028
0.01930698,0.0011514,87.13768115942028
0.01930698,0.00152642,87.13768115942028
0.01930698,0.00202359,87.13768115942028
0.01930698,0.0026827,87.13768115942028
0.01930698,0.00355648,87.13768115942028
0.01930698,0.00471487,87.13768115942028
0.01930698,0.00625055,87.13768115942028
0.01930698,0.00828643,87.13768115942028
0.01930698,0.01098541,87.13768115942028
0.01930698,0.01456348,87.13768115942028
0.01930698,0.01930698,87.13768115942028
0.01930698,0.02559548,87.13768115942028
0.01930698,0.03393222,87.13768115942028
0.01930698,0.04498433,87.13768115942028
0.01930698,0.05963623,87.13768115942028
0.01930698,0.07906043,87.13768115942028
0.01930698,0.10481131,87.13768115942028
0.01930698,0.13894955,87.13768115942028
0.01930698,0.184207,87.13768115942028
0.01930698,0.24420531,87.13768115942028
0.01930698,0.32374575,87.13768115942028
0.01930698,0.42919343,87.13768115942028
0.01930698,0.5689866,87.13768115942028
0.01930698,0.75431201,87.13768115942028
0.01930698,1.0,87.13768115942028
0.02559548,1e-06,83.33333333333334
0.02559548,1.33e-06,83.33333333333334
0.02559548,1.76e-06,83.33333333333334
0.02559548,2.33e-06,83.33333333333334
0.02559548,3.09e-06,83.33333333333334
0.02559548,4.09e-06,83.33333333333334
0.02559548,5.43e-06,83.33333333333334
0.02559548,7.2e-06,83.33333333333334
0.02559548,9.54e-06,83.33333333333334
0.02559548,1.265e-05,83.33333333333334
0.02559548,1.677e-05,83.33333333333334
0.02559548,2.223e-05,83.33333333333334
0.02559548,2.947e-05,83.33333333333334
0.02559548,3.907e-05,83.33333333333334
0.02559548,5.179e-05,83.33333333333334
0.02559548,6.866e-05,83.33333333333334
0.02559548,9.103e-05,83.33333333333334
0.02559548,0.00012068,83.33333333333334
0.02559548,0.00015999,83.33333333333334
0.02559548,0.0002121,83.33333333333334
0.02559548,0.00028118,83.33333333333334
0.02559548,0.00037276,83.33333333333334
0.02559548,0.00049417,83.33333333333334
0.02559548,0.00065513,83.33333333333334
0.02559548,0.00086851,83.33333333333334
0.02559548,0.0011514,83.33333333333334
0.02559548,0.00152642,83.33333333333334
0.02559548,0.00202359,83.33333333333334
0.02559548,0.0026827,83.33333333333334
0.02559548,0.00355648,83.33333333333334
0.02559548,0.00471487,83.33333333333334
0.02559548,0.00625055,83.33333333333334
0.02559548,0.00828643,83.33333333333334
0.02559548,0.01098541,83.33333333333334
0.02559548,0.01456348,83.33333333333334
0.02559548,0.01930698,83.33333333333334
0.02559548,0.02559548,83.33333333333334
0.02559548,0.03393222,83.33333333333334
0.02559548,0.04498433,83.33333333333334
0.02559548,0.05963623,83.33333333333334
0.02559548,0.07906043,83.33333333333334
0.02559548,0.10481131,83.33333333333334
0.02559548,0.13894955,83.33333333333334
0.02559548,0.184207,83.33333333333334
0.02559548,0.24420531,83.33333333333334
0.02559548,0.32374575,83.33333333333334
0.02559548,0.42919343,83.33333333333334
0.02559548,0.5689866,83.33333333333334
0.02559548,0.75431201,83.33333333333334
0.02559548,1.0,83.33333333333334
0.03393222,1e-06,81.70289855072464
0.03393222,1.33e-06,81.70289855072464
0.03393222,1.76e-06,81.70289855072464
0.03393222,2.33e-06,81.70289855072464
0.03393222,3.09e-06,81.70289855072464
0.03393222,4.09e-06,81.70289855072464
0.03393222,5.43e-06,81.70289855072464
0.03393222,7.2e-06,81.70289855072464
0.03393222,9.54e-06,81.70289855072464
0.03393222,1.265e-05,81.70289855072464
0.03393222,1.677e-05,81.70289855072464
0.03393222,2.223e-05,81.70289855072464
0.03393222,2.947e-05,81.70289855072464
0.03393222,3.907e-05,81.70289855072464
0.03393222,5.179e-05,81.70289855072464
0.03393222,6.866e-05,81.70289855072464
0.03393222,9.103e-05,81.70289855072464
0.03393222,0.00012068,81.70289855072464
0.03393222,0.00015999,81.70289855072464
0.03393222,0.0002121,81.70289855072464
0.03393222,0.00028118,81.70289855072464
0.03393222,0.00037276,81.70289855072464
0.03393222,0.00049417,81.70289855072464
0.03393222,0.00065513,81.70289855072464
0.03393222,0.00086851,81.70289855072464
0.03393222,0.0011514,81.70289855072464
0.03393222,0.00152642,81.70289855072464
0.03393222,0.00202359,81.70289855072464
0.03393222,0.0026827,81.70289855072464
0.03393222,0.00355648,81.70289855072464
0.03393222,0.00471487,81.70289855072464
0.03393222,0.00625055,81.70289855072464
0.03393222,0.00828643,81.70289855072464
0.03393222,0.01098541,81.70289855072464
0.03393222,0.01456348,81.70289855072464
0.03393222,0.01930698,81.70289855072464
0.03393222,0.02559548,81.70289855072464
0.03393222,0.03393222,81.70289855072464
0.03393222,0.04498433,81.70289855072464
0.03393222,0.05963623,81.70289855072464
0.03393222,0.07906043,81.70289855072464
0.03393222,0.10481131,81.70289855072464
0.03393222,0.13894955,81.70289855072464
0.03393222,0.184207,81.70289855072464
0.03393222,0.24420531,81.70289855072464
0.03393222,0.32374575,81.70289855072464
0.03393222,0.42919343,81.70289855072464
0.03393222,0.5689866,81.70289855072464
0.03393222,0.75431201,81.70289855072464
0.03393222,1.0,81.70289855072464
0.04498433,1e-06,78.62318840579711
0.04498433,1.33e-06,78.62318840579711
0.04498433,1.76e-06,78.62318840579711
0.04498433,2.33e-06,78.62318840579711
0.04498433,3.09e-06,78.62318840579711
0.04498433,4.09e-06,78.62318840579711
0.04498433,5.43e-06,78.62318840579711
0.04498433,7.2e-06,78.62318840579711
0.04498433,9.54e-06,78.62318840579711
0.04498433,1.265e-05,78.62318840579711
0.04498433,1.677e-05,78.62318840579711
0.04498433,2.223e-05,78.62318840579711
0.04498433,2.947e-05,78.62318840579711
0.04498433,3.907e-05,78.62318840579711
0.04498433,5.179e-05,78.62318840579711
0.04498433,6.866e-05,78.62318840579711
0.04498433,9.103e-05,78.62318840579711
0.04498433,0.00012068,78.62318840579711
0.04498433,0.00015999,78.62318840579711
0.04498433,0.0002121,78.62318840579711
0.04498433,0.00028118,78.62318840579711
0.04498433,0.00037276,78.62318840579711
0.04498433,0.00049417,78.62318840579711
0.04498433,0.00065513,78.62318840579711
0.04498433,0.00086851,78.62318840579711
0.04498433,0.0011514,78.62318840579711
0.04498433,0.00152642,78.62318840579711
0.04498433,0.00202359,78.62318840579711
0.04498433,0.0026827,78.62318840579711
0.04498433,0.00355648,78.62318840579711
0.04498433,0.00471487,78.62318840579711
0.04498433,0.00625055,78.62318840579711
0.04498433,0.00828643,78.62318840579711
0.04498433,0.01098541,78.62318840579711
0.04498433,0.01456348,78.62318840579711
0.04498433,0.01930698,78.62318840579711
0.04498433,0.02559548,78.62318840579711
0.04498433,0.03393222,78.62318840579711
0.04498433,0.04498433,78.62318840579711
0.04498433,0.05963623,78.62318840579711
0.04498433,0.07906043,78.62318840579711
0.04498433,0.10481131,78.62318840579711
0.04498433,0.13894955,78.62318840579711
0.04498433,0.184207,78.62318840579711
0.04498433,0.24420531,78.62318840579711
0.04498433,0.32374575,78.62318840579711
0.04498433,0.42919343,78.62318840579711
0.04498433,0.5689866,78.62318840579711
0.04498433,0.75431201,78.62318840579711
0.04498433,1.0,78.62318840579711
0.05963623,1e-06,73.55072463768117
0.05963623,1.33e-06,73.55072463768117
0.05963623,1.76e-06,73.55072463768117
0.05963623,2.33e-06,73.55072463768117
0.05963623,3.09e-06,73.55072463768117
0.05963623,4.09e-06,73.55072463768117
0.05963623,5.43e-06,73.55072463768117
0.05963623,7.2e-06,73.55072463768117
0.05963623,9.54e-06,73.55072463768117
0.05963623,1.265e-05,73.55072463768117
0.05963623,1.677e-05,73.55072463768117
0.05963623,2.223e-05,73.55072463768117
0.05963623,2.947e-05,73.55072463768117
0.05963623,3.907e-05,73.55072463768117
0.05963623,5.179e-05,73.55072463768117
0.05963623,6.866e-05,73.55072463768117
0.05963623,9.103e-05,73.55072463768117
0.05963623,0.00012068,73.55072463768117
0.05963623,0.00015999,73.55072463768117
0.05963623,0.0002121,73.55072463768117
0.05963623,0.00028118,73.55072463768117
0.05963623,0.00037276,73.55072463768117
0.05963623,0.00049417,73.55072463768117
0.05963623,0.00065513,73.55072463768117
0.05963623,0.00086851,73.55072463768117
0.05963623,0.0011514,73.55072463768117
0.05963623,0.00152642,73.55072463768117
0.05963623,0.00202359,73.55072463768117
0.05963623,0.0026827,73.55072463768117
0.05963623,0.00355648,73.55072463768117
0.05963623,0.00471487,73.55072463768117
0.05963623,0.00625055,73.55072463768117
0.05963623,0.00828643,73.55072463768117
0.05963623,0.01098541,73.55072463768117
0.05963623,0.01456348,73.55072463768117
0.05963623,0.01930698,73.55072463768117
0.05963623,0.02559548,73.55072463768117
0.05963623,0.03393222,73.55072463768117
0.05963623,0.04498433,73.55072463768117
0.05963623,0.05963623,73.55072463768117
0.05963623,0.07906043,73.55072463768117
0.05963623,0.10481131,73.55072463768117
0.05963623,0.13894955,73.55072463768117
0.05963623,0.184207,73.55072463768117
0.05963623,0.24420531,73.55072463768117
0.05963623,0.32374575,73.55072463768117
0.05963623,0.42919343,73.55072463768117
0.05963623,0.5689866,73.55072463768117
0.05963623,0.75431201,73.55072463768117
0.05963623,1.0,73.55072463768117
0.07906043,1e-06,60.86956521739131
0.07906043,1.33e-06,60.86956521739131
0.07906043,1.76e-06,60.86956521739131
0.07906043,2.33e-06,60.86956521739131
0.07906043,3.09e-06,60.86956521739131
0.07906043,4.09e-06,60.86956521739131
0.07906043,5.43e-06,60.86956521739131
0.07906043,7.2e-06,60.86956521739131
0.07906043,9.54e-06,60.86956521739131
0.07906043,1.265e-05,60.86956521739131
0.07906043,1.677e-05,60.86956521739131
0.07906043,2.223e-05,60.86956521739131
0.07906043,2.947e-05,60.86956521739131
0.07906043,3.907e-05,60.86956521739131
0.07906043,5.179e-05,60.86956521739131
0.07906043,6.866e-05,60.86956521739131
0.07906043,9.103e-05,60.86956521739131
0.07906043,0.00012068,60.86956521739131
0.07906043,0.00015999,60.86956521739131
0.07906043,0.0002121,60.86956521739131
0.07906043,0.00028118,60.86956521739131
0.07906043,0.00037276,60.86956521739131
0.07906043,0.00049417,60.86956521739131
0.07906043,0.00065513,60.86956521739131
0.07906043,0.00086851,60.86956521739131
0.07906043,0.0011514,60.86956521739131
0.07906043,0.00152642,60.86956521739131
0.07906043,0.00202359,60.86956521739131
0.07906043,0.0026827,60.86956521739131
0.07906043,0.00355648,60.86956521739131
0.07906043,0.00471487,60.86956521739131
0.07906043,0.00625055,60.86956521739131
0.07906043,0.00828643,60.86956521739131
0.07906043,0.01098541,60.86956521739131
0.07906043,0.01456348,60.86956521739131
0.07906043,0.01930698,60.86956521739131
0.07906043,0.02559548,60.86956521739131
0.07906043,0.03393222,60.86956521739131
0.07906043,0.04498433,60.86956521739131
0.07906043,0.05963623,60.86956521739131
0.07906043,0.07906043,60.86956521739131
0.07906043,0.10481131,60.86956521739131
0.07906043,0.13894955,60.86956521739131
0.07906043,0.184207,60.86956521739131
0.07906043,0.24420531,60.86956521739131
0.07906043,0.32374575,60.86956521739131
0.07906043,0.42919343,60.86956521739131
0.07906043,0.5689866,60.86956521739131
0.07906043,0.75431201,60.86956521739131
0.07906043,1.0,60.507246376811594
0.10481131,1e-06,40.94202898550724
0.10481131,1.33e-06,40.94202898550724
0.10481131,1.76e-06,40.94202898550724
0.10481131,2.33e-06,40.94202898550724
0.10481131,3.09e-06,40.94202898550724
0.10481131,4.09e-06,40.94202898550724
0.10481131,5.43e-06,40.94202898550724
0.10481131,7.2e-06,40.94202898550724
0.10481131,9.54e-06,40.94202898550724
0.10481131,1.265e-05,40.94202898550724
0.10481131,1.677e-05,40.94202898550724
0.10481131,2.223e-05,40.94202898550724
0.10481131,2.947e-05,40.94202898550724
0.10481131,3.907e-05,40.94202898550724
0.10481131,5.179e-05,40.94202898550724
0.10481131,6.866e-05,40.94202898550724
0.10481131,9.103e-05,40.94202898550724
0.10481131,0.00012068,40.94202898550724
0.10481131,0.00015999,40.94202898550724
0.10481131,0.0002121,40.94202898550724
0.10481131,0.00028118,40.94202898550724
0.10481131,0.00037276,40.94202898550724
0.10481131,0.00049417,40.94202898550724
0.10481131,0.00065513,40.94202898550724
0.10481131,0.00086851,40.94202898550724
0.10481131,0.0011514,40.94202898550724
0.10481131,0.00152642,40.94202898550724
0.10481131,0.00202359,40.94202898550724
0.10481131,0.0026827,40.94202898550724
0.10481131,0.00355648,40.94202898550724
0.10481131,0.00471487,40.94202898550724
0.10481131,0.00625055,40.94202898550724
0.10481131,0.00828643,40.94202898550724
0.10481131,0.01098541,40.94202898550724
0.10481131,0.01456348,40.94202898550724
0.10481131,0.01930698,40.94202898550724
0.10481131,0.02559548,40.94202898550724
0.10481131,0.03393222,40.94202898550724
0.10481131,0.04498433,40.94202898550724
0.10481131,0.05963623,40.94202898550724
0.10481131,0.07906043,40.94202898550724
0.10481131,0.10481131,40.94202898550724
0.10481131,0.13894955,40.94202898550724
0.10481131,0.184207,40.94202898550724
0.10481131,0.24420531,40.94202898550724
0.10481131,0.32374575,40.94202898550724
0.10481131,0.42919343,40.94202898550724
0.10481131,0.5689866,40.94202898550724
0.10481131,0.75431201,40.94202898550724
0.10481131,1.0,40.76086956521739
0.13894955,1e-06,14.855072463768115
0.13894955,1.33e-06,14.855072463768115
0.13894955,1.76e-06,14.855072463768115
0.13894955,2.33e-06,14.855072463768115
0.13894955,3.09e-06,14.855072463768115
0.13894955,4.09e-06,14.855072463768115
0.13894955,5.43e-06,14.855072463768115
0.13894955,7.2e-06,14.855072463768115
0.13894955,9.54e-06,14.855072463768115
0.13894955,1.265e-05,14.855072463768115
0.13894955,1.677e-05,14.855072463768115
0.13894955,2.223e-05,14.855072463768115
0.13894955,2.947e-05,14.855072463768115
0.13894955,3.907e-05,14.855072463768115
0.13894955,5.179e-05,14.855072463768115
0.13894955,6.866e-05,14.855072463768115
0.13894955,9.103e-05,14.855072463768115
0.13894955,0.00012068,14.855072463768115
0.13894955,0.00015999,14.855072463768115
0.13894955,0.0002121,14.855072463768115
0.13894955,0.00028118,14.855072463768115
0.13894955,0.00037276,14.855072463768115
0.13894955,0.00049417,14.855072463768115
0.13894955,0.00065513,14.855072463768115
0.13894955,0.00086851,14.855072463768115
0.13894955,0.0011514,14.855072463768115
0.13894955,0.00152642,14.855072463768115
0.13894955,0.00202359,14.855072463768115
0.13894955,0.0026827,14.855072463768115
0.13894955,0.00355648,14.855072463768115
0.13894955,0.00471487,14.855072463768115
0.13894955,0.00625055,14.855072463768115
0.13894955,0.00828643,14.855072463768115
0.13894955,0.01098541,14.855072463768115
0.13894955,0.01456348,14.855072463768115
0.13894955,0.01930698,14.855072463768115
0.13894955,0.02559548,14.855072463768115
0.13894955,0.03393222,14.855072463768115
0.13894955,0.04498433,14.855072463768115
0.13894955,0.05963623,14.855072463768115
0.13894955,0.07906043,14.855072463768115
0.13894955,0.10481131,14.855072463768115
0.13894955,0.13894955,14.855072463768115
0.13894955,0.184207,14.855072463768115
0.13894955,0.24420531,14.855072463768115
0.13894955,0.32374575,14.855072463768115
0.13894955,0.42919343,14.855072463768115
0.13894955,0.5689866,14.855072463768115
0.13894955,0.75431201,14.855072463768115
0.13894955,1.0,14.673913043478262
0.184207,1e-06,1.6304347826086956
0.184207,1.33e-06,1.6304347826086956
0.184207,1.76e-06,1.6304347826086956
0.184207,2.33e-06,1.6304347826086956
0.184207,3.09e-06,1.6304347826086956
0.184207,4.09e-06,1.6304347826086956
0.184207,5.43e-06,1.6304347826086956
0.184207,7.2e-06,1.6304347826086956
0.184207,9.54e-06,1.6304347826086956
0.184207,1.265e-05,1.6304347826086956
0.184207,1.677e-05,1.6304347826086956
0.184207,2.223e-05,1.6304347826086956
0.184207,2.947e-05,1.6304347826086956
0.184207,3.907e-05,1.6304347826086956
0.184207,5.179e-05,1.6304347826086956
0.184207,6.866e-05,1.6304347826086956
0.184207,9.103e-05,1.6304347826086956
0.184207,0.00012068,1.6304347826086956
0.184207,0.00015999,1.6304347826086956
0.184207,0.0002121,1.6304347826086956
0.184207,0.00028118,1.6304347826086956
0.184207,0.00037276,1.6304347826086956
0.184207,0.00049417,1.6304347826086956
0.184207,0.00065513,1.6304347826086956
0.184207,0.00086851,1.6304347826086956
0.184207,0.0011514,1.6304347826086956
0.184207,0.00152642,1.6304347826086956
0.184207,0.00202359,1.6304347826086956
0.184207,0.0026827,1.6304347826086956
0.184207,0.00355648,1.6304347826086956
0.184207,0.00471487,1.6304347826086956
0.184207,0.00625055,1.6304347826086956
0.184207,0.00828643,1.6304347826086956
0.184207,0.01098541,1.6304347826086956
0.184207,0.01456348,1.6304347826086956
0.184207,0.01930698,1.6304347826086956
0.184207,0.02559548,1.6304347826086956
0.184207,0.03393222,1.6304347826086956
0.184207,0.04498433,1.6304347826086956
0.184207,0.05963623,1.6304347826086956
0.184207,0.07906043,1.6304347826086956
0.184207,0.10481131,1.6304347826086956
0.184207,0.13894955,1.6304347826086956
0.184207,0.184207,1.6304347826086956
0.184207,0.24420531,1.6304347826086956
0.184207,0.32374575,1.6304347826086956
0.184207,0.42919343,1.6304347826086956
0.184207,0.5689866,1.6304347826086956
0.184207,0.75431201,1.6304347826086956
0.184207,1.0,1.6304347826086956
0.24420531,1e-06,0.36231884057971014
0.24420531,1.33e-06,0.36231884057971014
0.24420531,1.76e-06,0.36231884057971014
0.24420531,2.33e-06,0.36231884057971014
0.24420531,3.09e-06,0.36231884057971014
0.24420531,4.09e-06,0.36231884057971014
0.24420531,5.43e-06,0.36231884057971014
0.24420531,7.2e-06,0.36231884057971014
0.24420531,9.54e-06,0.36231884057971014
0.24420531,1.265e-05,0.36231884057971014
0.24420531,1.677e-05,0.36231884057971014
0.24420531,2.223e-05,0.36231884057971014
0.24420531,2.947e-05,0.36231884057971014
0.24420531,3.907e-05,0.36231884057971014
0.24420531,5.179e-05,0.36231884057971014
0.24420531,6.866e-05,0.36231884057971014
0.24420531,9.103e-05,0.36231884057971014
0.24420531,0.00012068,0.36231884057971014
0.24420531,0.00015999,0.36231884057971014
0.24420531,0.0002121,0.36231884057971014
0.24420531,0.00028118,0.36231884057971014
0.24420531,0.00037276,0.36231884057971014
0.24420531,0.00049417,0.36231884057971014
0.24420531,0.00065513,0.36231884057971014
0.24420531,0.00086851,0.36231884057971014
0.24420531,0.0011514,0.36231884057971014
0.24420531,0.00152642,0.36231884057971014
0.24420531,0.00202359,0.36231884057971014
0.24420531,0.0026827,0.36231884057971014
0.24420531,0.00355648,0.36231884057971014
0.24420531,0.00471487,0.36231884057971014
